,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,buy_volume,sell_volume,bs_ratio,Date
2012-11-01,50.54999923706055,49.59999847412109,50.09999847412109,50.34999847412109,16368191.0,50.34999847412109,550.0,0.0,447.0,9621.0,9518.0,624.0,252.0,187.0,2111.0,2176.0,440879.0,448389.0,1.0170318454001088,3524000.0,12509000.0,0.2817171411210216,2012-11-01
2012-11-02,50.70000076293945,50.5,50.70000076293945,50.70000076293945,7148546.0,50.70000076293945,305.0,0.0,600.0,9326.0,9621.0,87.0,39.0,287.0,2359.0,2111.0,441049.0,448016.0,1.0157941276499265,2282000.0,3389000.0,0.6733547732797954,2012-11-02
2012-11-05,50.70000076293945,50.29999923706055,50.54999923706055,50.5,8125841.0,50.5,385.0,0.0,272.0,9439.0,9326.0,129.0,38.0,191.0,2512.0,2359.0,442186.0,449113.0,1.0156630565801346,1441000.0,6461000.0,0.2230304561166296,2012-11-05
2012-11-06,50.95000076293945,50.400001525878906,50.650001525878906,50.900001525878906,9619098.0,50.900001525878906,325.0,0.0,340.0,9424.0,9439.0,141.0,93.0,77.0,2496.0,2512.0,442326.0,449254.0,1.0156603598695082,3752000.0,6505000.0,0.5767869981880095,2012-11-06
2012-11-07,51.20000076293945,50.650001525878906,50.900001525878906,51.150001525878906,11045662.0,51.150001525878906,527.0,0.0,691.0,9260.0,9424.0,236.0,140.0,312.0,2668.0,2496.0,442865.0,449457.0,1.014882605573695,3870000.0,7183000.0,0.5387720257869935,2012-11-07
2012-11-08,50.75,50.5,50.59999847412109,50.75,9785443.0,50.75,351.0,9.0,331.0,9271.0,9260.0,101.0,31.0,253.0,2890.0,2668.0,442854.0,449235.0,1.0144065213218774,3486000.0,5425000.0,0.6425805267132669,2012-11-08
2012-11-09,51.29999923706055,50.25,50.34999847412109,51.09999847412109,10005555.0,51.09999847412109,189.0,1.0,701.0,8758.0,9271.0,223.0,201.0,297.0,2986.0,2890.0,443367.0,449139.0,1.013016275419065,6071000.0,5075000.0,1.1962559219200153,2012-11-09
2012-11-12,51.29999923706055,50.84999847412109,51.29999923706055,50.900001525878906,7505345.0,50.900001525878906,185.0,10.0,287.0,8646.0,8758.0,75.0,33.0,189.0,3142.0,2986.0,443479.0,448983.0,1.0124086768287184,2650244.0,3308000.0,0.8011617892497614,2012-11-12
2012-11-13,51.0,50.0,51.0,50.04999923706055,14839305.0,50.04999923706055,1177.0,20.0,215.0,9588.0,8646.0,148.0,208.0,434.0,3368.0,3142.0,442787.0,449007.0,1.0140450960730645,1754000.0,13053000.0,0.1343752291139792,2012-11-13
2012-11-14,50.25,49.81999969482422,49.95000076293945,50.150001525878906,7656400.0,50.150001525878906,313.0,0.0,227.0,9674.0,9588.0,42.0,205.0,610.0,3773.0,3368.0,443826.0,449727.0,1.01329346795035,1104190.0,5539000.0,0.1993482218183387,2012-11-14
2012-11-15,50.25,49.5,50.0,50.0,11845749.0,50.0,479.0,45.0,258.0,9850.0,9674.0,218.0,121.0,307.0,3944.0,3773.0,444775.0,450681.0,1.0132763458459988,1202566.0,9443000.0,0.1273499812188943,2012-11-15
2012-11-16,50.34999847412109,49.77999877929688,49.95000076293945,49.93999862670898,13698858.0,49.93999862670898,418.0,11.0,276.0,9981.0,9850.0,106.0,84.0,149.0,4009.0,3944.0,446519.0,452491.0,1.013372301352683,826000.0,11773000.0,0.0701605308620971,2012-11-16
2012-11-19,50.34999847412109,50.04999923706055,50.29999923706055,50.25,4365081.0,50.25,179.0,1.0,268.0,9891.0,9981.0,58.0,111.0,200.0,4098.0,4009.0,447109.0,452902.0,1.0129543065464874,2190000.0,1872000.0,1.1698711699406144,2012-11-19
2012-11-20,50.70000076293945,50.25,50.70000076293945,50.34999847412109,4985835.0,50.34999847412109,202.0,3.0,456.0,9634.0,9891.0,47.0,123.0,83.0,4057.0,4098.0,446741.0,452318.0,1.0124814770046249,1881000.0,2889000.0,0.6510901173104474,2012-11-20
2012-11-21,50.5,49.70000076293945,50.45000076293945,49.970001220703125,13326407.0,49.970001220703125,690.0,1.0,187.0,10136.0,9634.0,167.0,297.0,180.0,3940.0,4057.0,446489.0,452685.0,1.013874890815024,3547000.0,10994000.0,0.3226304963952613,2012-11-21
2012-11-22,50.34999847412109,50.09999847412109,50.29999923706055,50.20000076293945,7869548.0,50.20000076293945,202.0,0.0,193.0,10145.0,10136.0,49.0,205.0,98.0,3833.0,3940.0,449355.0,455667.0,1.014044543747051,2775000.0,5032000.0,0.5514704786425917,2012-11-22
2012-11-23,51.79999923706055,50.5,50.54999923706055,51.70000076293945,19224255.0,51.70000076293945,840.0,2.0,1861.0,9122.0,10145.0,288.0,413.0,468.0,3887.0,3833.0,450378.0,455613.0,1.0116213233743137,11513000.0,1592000.0,7.231779377023004,2012-11-23
2012-11-26,52.29999923706055,51.79999923706055,51.79999923706055,52.20000076293945,13124224.0,52.20000076293945,541.0,0.0,761.0,8902.0,9122.0,122.0,174.0,158.0,3871.0,3887.0,450598.0,455629.0,1.0111629186926736,8016000.0,4058000.0,1.9753568320954085,2012-11-26
2012-11-27,52.5,52.0,52.20000076293945,52.400001525878906,8538125.0,52.400001525878906,484.0,34.0,480.0,8872.0,8902.0,45.0,72.0,169.0,3968.0,3871.0,450628.0,455532.0,1.010880347247958,5700000.0,1290000.0,4.418601225890523,2012-11-27
2012-11-28,52.5,52.20000076293945,52.400001525878906,52.45000076293945,4523801.0,52.45000076293945,269.0,21.0,148.0,8972.0,8872.0,21.0,76.0,51.0,3943.0,3968.0,449403.0,454432.0,1.011188151418323,2116000.0,1325000.0,1.5969799268076024,2012-11-28
2012-11-29,53.09999847412109,52.650001525878906,52.650001525878906,53.09999847412109,19857708.0,53.09999847412109,265.0,2.0,897.0,8338.0,8972.0,121.0,196.0,432.0,4179.0,3943.0,450037.0,454196.0,1.009239219799217,15889000.0,3574300.0,4.445344698166159,2012-11-29
2012-11-30,53.70000076293945,53.0,53.09999847412109,53.54999923706055,29758835.0,53.54999923706055,918.0,1.0,718.0,8537.0,8338.0,132.0,156.0,185.0,4069.0,4179.0,449838.0,454306.0,1.0099302194785245,25464000.0,5312000.0,4.79367379637165,2012-11-30
2012-12-03,53.79999923706055,53.20000076293945,53.54999923706055,53.5,11201079.0,53.5,306.0,3.0,516.0,8324.0,8537.0,75.0,343.0,148.0,3874.0,4069.0,450051.0,454501.0,1.0098855243394096,8964000.0,2953000.0,3.035556032659657,2012-12-03
2012-12-04,53.45000076293945,53.04999923706055,53.04999923706055,53.45000076293945,10697131.0,53.45000076293945,239.0,3.0,671.0,7889.0,8324.0,76.0,323.0,111.0,3662.0,3874.0,450486.0,454713.0,1.0093809588290006,8651000.0,760000.0,11.382879759368738,2012-12-04
2012-12-05,53.79999923706055,53.09999847412109,53.29999923706055,53.75,13587588.0,53.75,180.0,2.0,355.0,7712.0,7889.0,61.0,118.0,168.0,3707.0,3662.0,450663.0,454668.0,1.008884667956615,11930000.0,1896000.0,6.292190774160984,2012-12-05
2012-12-06,53.75,53.45000076293945,53.75,53.59999847412109,11294944.0,53.59999847412109,80.0,1.0,297.0,7494.0,7712.0,74.0,70.0,109.0,3746.0,3707.0,449631.0,453379.0,1.008333481602733,10409000.0,1026000.0,10.14521428341688,2012-12-06
2012-12-07,54.04999923706055,53.650001525878906,53.650001525878906,53.900001525878906,16314379.0,53.900001525878906,78.0,11.0,323.0,7238.0,7494.0,28.0,80.0,128.0,3793.0,3746.0,449137.0,452582.0,1.007668021855198,13360000.0,3020000.0,4.423839594755101,2012-12-07
2012-12-10,54.04999923706055,53.5,53.900001525878906,53.70000076293945,9932783.0,53.70000076293945,142.0,0.0,165.0,7195.0,7218.0,21.0,36.0,60.0,3813.0,3793.0,449180.0,452562.0,1.0075270325325425,8856000.0,2752000.0,3.2180220864745324,2012-12-10
2012-12-11,53.79999923706055,53.29999923706055,53.650001525878906,53.650001525878906,8904629.0,53.650001525878906,79.0,0.0,305.0,6969.0,7195.0,48.0,53.0,120.0,3880.0,3813.0,447406.0,450495.0,1.0069019930398944,7366000.0,1139200.0,6.465935335379797,2012-12-11
2012-12-12,54.29999923706055,53.79999923706055,53.79999923706055,54.09999847412109,18649618.0,54.09999847412109,394.0,32.0,432.0,6899.0,6969.0,68.0,89.0,91.0,3882.0,3880.0,446976.0,449993.0,1.0067475507688315,16478000.0,2431000.0,6.778277754719147,2012-12-12
2012-12-13,54.79999923706055,54.25,54.29999923706055,54.70000076293945,22337289.0,54.70000076293945,631.0,0.0,512.0,7018.0,6899.0,41.0,131.0,166.0,3896.0,3882.0,446232.0,449354.0,1.0069941039770702,17821000.0,2933000.0,6.076029295591785,2012-12-13
2012-12-14,54.59999847412109,54.20000076293945,54.59999847412109,54.20000076293945,9058714.0,54.20000076293945,330.0,0.0,164.0,7184.0,7018.0,56.0,136.0,92.0,3844.0,3896.0,444566.0,447906.0,1.007510678930285,6028000.0,4977000.0,1.2111711450329223,2012-12-14
2012-12-17,54.20000076293945,53.400001525878906,54.20000076293945,53.5,5560398.0,53.5,355.0,0.0,428.0,7111.0,7184.0,38.0,156.0,110.0,3798.0,3844.0,444639.0,447952.0,1.0074487225620727,1617000.0,2592000.0,0.6238423519126729,2012-12-17
2012-12-18,53.75,53.400001525878906,53.75,53.54999923706055,6360924.0,53.54999923706055,125.0,16.0,272.0,6948.0,7111.0,27.0,112.0,20.0,3706.0,3798.0,444552.0,447794.0,1.0072904693028728,4352000.0,1978000.0,2.200201112132906,2012-12-18
2012-12-19,53.95000076293945,53.59999847412109,53.95000076293945,53.70000076293945,4659401.0,53.70000076293945,356.0,1.0,110.0,7193.0,6948.0,27.0,32.0,71.0,3745.0,3706.0,432057.0,435505.0,1.00797809553347,2575000.0,2159000.0,1.192681244705306,2012-12-19
2012-12-20,53.5,53.04999923706055,53.34999847412109,53.04999923706055,7276056.0,53.04999923706055,212.0,0.0,391.0,7014.0,7193.0,35.0,91.0,61.0,3713.0,3745.0,431236.0,434537.0,1.0076524045942254,2070000.0,5331000.0,0.3882948061724243,2012-12-20
2012-12-21,53.20000076293945,52.400001525878906,53.04999923706055,52.79999923706055,11689407.0,52.79999923706055,624.0,0.0,108.0,7530.0,7014.0,54.0,461.0,87.0,3339.0,3713.0,430720.0,434911.0,1.0097278748888492,3112000.0,7288000.0,0.4270032344946166,2012-12-21
2012-12-24,53.04999923706055,52.650001525878906,52.900001525878906,52.70000076293945,4391649.0,52.70000076293945,94.0,0.0,209.0,7484.0,7599.0,22.0,35.0,99.0,3391.0,3327.0,430766.0,434859.0,1.00949933490727,1545000.0,3654000.0,0.4228241864192155,2012-12-24
2012-12-25,53.70000076293945,52.75,52.75,53.59999847412109,11578037.0,53.59999847412109,421.0,21.0,327.0,7557.0,7484.0,56.0,112.0,97.0,3333.0,3391.0,430693.0,434917.0,1.009805105248738,7000000.0,2138000.0,3.274086401269223,2012-12-25
2012-12-26,53.75,53.400001525878906,53.59999847412109,53.5,18127897.0,53.5,302.0,4.0,150.0,7705.0,7557.0,40.0,100.0,75.0,3308.0,3333.0,430545.0,434942.0,1.010210291118719,13111000.0,6000000.0,2.185166302472283,2012-12-26
2012-12-27,53.59999847412109,53.20000076293945,53.20000076293945,53.45000076293945,11013548.0,53.45000076293945,144.0,0.0,765.0,7084.0,7705.0,36.0,38.0,91.0,3361.0,3308.0,429541.0,433264.0,1.0086650432320938,5812000.0,4558000.0,1.2751203872048296,2012-12-27
2012-12-28,53.95000076293945,53.650001525878906,53.70000076293945,53.79999923706055,19932723.0,53.79999923706055,528.0,2.0,406.0,7204.0,7084.0,30.0,31.0,242.0,3572.0,3361.0,429421.0,433053.0,1.008455551881366,17611000.0,2766000.0,6.366953591123069,2012-12-28
